record_id,canonical_layup_hash,equivalence_group_hash,layup_deg,n_plies,thickness_mm,areal_mass_kg_m2,material_id,fidelity,split,balanced,symmetric,max_contiguity,max_disorientation_deg,min_orientation_fraction,rule_valid,count_0,count_p45,count_m45,count_90,xiA1,xiA2,xiA3,xiA4,xiD1,xiD2,xiD3,xiD4,A11_N_per_m,A12_N_per_m,A16_N_per_m,A22_N_per_m,A26_N_per_m,A66_N_per_m,D11_N_m,D12_N_m,D16_N_m,D22_N_m,D26_N_m,D66_N_m,Ex_GPa,Ey_GPa,Gxy_GPa,nu_xy,beam_EIx_N_m2,beam_EIy_N_m2,Nx_tsai_hill_capacity_N_per_m,Nx_max_stress_capacity_N_per_m,Ny_tsai_hill_capacity_N_per_m,Ny_max_stress_capacity_N_per_m,Nxy_tsai_hill_capacity_N_per_m,Nxy_max_stress_capacity_N_per_m,Mx_tsai_hill_capacity_N,Mx_max_stress_capacity_N,My_tsai_hill_capacity_N,My_max_stress_capacity_N,Mxy_tsai_hill_capacity_N,Mxy_max_stress_capacity_N
NEX-000091,eb76704a2c9e5ee2c0c4f8d5ff31752df8df47fdd9ef9c959468d9b2ff6b1f06,eb76704a2c9e5ee2c0c4f8d5ff31752df8df47fdd9ef9c959468d9b2ff6b1f06,-45;90;0;0;45;90;90;45;0;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,1.022472097e-16,0.3333333333,-5.551115123e-17,-8.164311994e-17,-0.02777777778,0.09259259259,-0.3888888889,-1.17928951e-16,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,59.12476228,17.24989785,-13.18556856,62.89206758,-13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,1.478119057,1.572301689,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,361.5932947,397.3599662,391.9738884,450.8466764,153.9293644,165.6369816
NEX-000092,5f9cbd10e4fb5db84712aa1870862aead69159fd0e0189a480abdd3daf82bad8,5f9cbd10e4fb5db84712aa1870862aead69159fd0e0189a480abdd3daf82bad8,-45;90;0;0;90;45;45;90;0;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,7.449163404e-17,0.3333333333,-8.326672685e-17,-8.164311994e-17,-0.05555555556,0.1481481481,-0.4166666667,-1.28134341e-16,161756149.7,33235856.8,-1.210719347e-08,161756149.7,-4.656612873e-09,37274599.14,58.1436438,16.34736368,-14.12739489,65.67825441,-14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,1.453591095,1.64195636,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,324.2217407,359.6844126,380.4084321,424.5246803,134.3327399,143.3329128
NEX-000093,fecd9828573b4463c6e9b79c34ea387d42183c38bbd5cb493fc1032264bc46a1,fecd9828573b4463c6e9b79c34ea387d42183c38bbd5cb493fc1032264bc46a1,-45;90;0;45;-45;45;45;-45;45;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,2,4,4,2,8.836942184e-17,-0.3333333333,-1.110223025e-16,-4.082155997e-17,-0.1111111111,-0.09259259259,-0.3611111111,-1.133932221e-16,134770602.4,60221404.12,-1.210719347e-08,134770602.4,-8.381903172e-09,64260146.46,50.46535706,20.25834511,-12.24374223,65.53457828,-12.24374223,21.87925854,49.14927964,49.14927964,29.2815628,0.4468437704,1.261633927,1.638364457,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,329.2056092,339.6827687,464.4948091,587.0945955,194.5249482,210.9065803
NEX-000094,eb32b5698513196724b42c1f39581b574e2f79e6d29381affcd6ef7708e2015b,eb32b5698513196724b42c1f39581b574e2f79e6d29381affcd6ef7708e2015b,-45;90;0;45;0;90;90;0;45;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,1.022472097e-16,0.3333333333,-5.551115123e-17,-8.164311994e-17,-0.08333333333,-0.01851851852,-0.3333333333,-1.111253577e-16,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,53.55238862,19.05496621,-11.30191591,64.85430453,-11.30191591,20.67587963,70.59602611,70.59602611,16.98499888,0.2054688917,1.338809715,1.621357613,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,360.804185,372.029899,461.4389293,580.8069625,192.3130536,210.7672624
NEX-000095,9366ea698aa332a2301a6527b5a2b17cddd50b21bf68555b7eba011dbd11747f,9366ea698aa332a2301a6527b5a2b17cddd50b21bf68555b7eba011dbd11747f,-45;90;0;45;45;-45;-45;45;45;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,8.836942184e-17,-0.3333333333,-2.775557562e-17,-4.082155997e-17,-0.1111111111,-0.09259259259,-0.3055555556,-1.065896288e-16,134770602.4,60221404.12,-4.656612873e-09,134770602.4,-9.313225746e-10,64260146.46,50.46535706,20.25834511,-10.36008958,65.53457828,-10.36008958,21.87925854,49.14927964,49.14927964,29.2815628,0.4468437704,1.261633927,1.638364457,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,342.6682222,352.044405,488.697589,602.9534494,214.8122265,237.8432365
NEX-000096,afadb34b96fa52376275975787a6532a7ae51f441b39eeb47a9531caad181297,afadb34b96fa52376275975787a6532a7ae51f441b39eeb47a9531caad181297,-45;90;0;45;90;0;0;90;45;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,1.89804828e-17,0.3333333333,-5.551115123e-17,-8.164311994e-17,-0.1388888889,-0.01851851852,-0.3333333333,-1.17928951e-16,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,49.78508332,19.05496621,-11.30191591,68.62160983,-11.30191591,20.67587963,70.59602611,70.59602611,16.98499888,0.2054688917,1.244627083,1.715540246,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,328.910267,340.4619011,497.2139093,628.3289556,190.6903985,208.6287785
NEX-000097,eee3dd1c13de377e2910d05a92dd23deb8cedbb5cbd5ad826f915cd29696baa0,eee3dd1c13de377e2910d05a92dd23deb8cedbb5cbd5ad826f915cd29696baa0,-45;90;0;90;0;45;45;0;90;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,2,90,0.1666666667,True,4,2,2,4,7.449163404e-17,0.3333333333,-8.326672685e-17,-8.164311994e-17,-0.1666666667,0.1481481481,-0.4166666667,-1.417415277e-16,161756149.7,33235856.8,-1.210719347e-08,161756149.7,-4.656612873e-09,37274599.14,50.6090332,16.34736368,-14.12739489,73.21286501,-14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,1.26522583,1.830321625,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,269.8394729,298.0751009,439.4642103,494.7274984,131.1106301,139.5524633
NEX-000098,0d631dedb79a3f8408c6b598871bbd97370c6f42d9e9c75f1d0c5e3fd98cd1f7,0d631dedb79a3f8408c6b598871bbd97370c6f42d9e9c75f1d0c5e3fd98cd1f7,-45;90;0;90;45;0;0;45;90;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,1.89804828e-17,0.3333333333,-4.163336342e-17,-8.164311994e-17,-0.1944444444,0.09259259259,-0.3888888889,-1.38339731e-16,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,47.82284637,17.24989785,-13.18556856,74.19398349,-13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,1.195571159,1.854849587,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,274.1705104,304.239089,489.3813529,577.2878346,148.9982875,159.6682461
NEX-000099,f5a92d8cb73bbe9e787abbd8aa65634cd2a1844458773f79099a21a96809e4cc,f5a92d8cb73bbe9e787abbd8aa65634cd2a1844458773f79099a21a96809e4cc,-45;90;0;90;45;90;90;45;90;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-2.775557562e-17,-1.224646799e-16,-0.2037037037,0.09259259259,-0.3888888889,-1.394736632e-16,105435404.2,33235856.8,-8.381903172e-09,218076895.3,2.793967724e-09,37274599.14,47.19496215,17.24989785,-13.18556856,74.8218677,-13.18556856,18.87081128,45.73587263,94.59760869,16.98499888,0.1524043011,1.179874054,1.870546693,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,269.4377319,299.1212201,495.1807351,585.3046493,148.4850166,159.0537365
NEX-000100,ea6487454fa64bf1480af718d906dbeb82f98942d52222b25e88c80118462f1b,ea6487454fa64bf1480af718d906dbeb82f98942d52222b25e88c80118462f1b,-45;90;0;90;90;45;45;90;90;0;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-5.551115123e-17,-1.224646799e-16,-0.2314814815,0.1481481481,-0.4166666667,-1.496790532e-16,105435404.2,33235856.8,-1.210719347e-08,218076895.3,-9.313225746e-10,37274599.14,46.21384368,16.34736368,-14.12739489,77.60805453,-14.12739489,17.9682771,45.73587263,94.59760869,16.98499888,0.1524043011,1.155346092,1.940201363,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,238.7008645,263.1543315,475.9945625,539.7695393,127.5664321,135.4430814
NEX-000101,8ecc3fcba7b43096174eb9ebac99b9439dea2f9a3d62e4e5a11ab3bfa00e6803,8ecc3fcba7b43096174eb9ebac99b9439dea2f9a3d62e4e5a11ab3bfa00e6803,-45;90;45;-45;0;45;45;0;-45;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,1.161249975e-16,-0.3333333333,-1.526556659e-16,-4.082155997e-17,-0.25,-0.3703703704,-0.3333333333,-1.099914255e-16,134770602.4,60221404.12,-1.583248377e-08,134770602.4,-1.210719347e-08,64260146.46,36.53442292,24.771016,-11.30191591,70.44017065,-11.30191591,26.39192942,49.14927964,49.14927964,29.2815628,0.4468437704,0.913360573,1.761004266,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,213.3674304,220.4284056,514.7474015,577.2246544,241.2443296,261.9793273
NEX-000102,8894277910e2c8a916f7a798bfce4d08de8f014f76f150e3d500570423d2d9df,8894277910e2c8a916f7a798bfce4d08de8f014f76f150e3d500570423d2d9df,-45;90;45;-45;45;0;0;45;-45;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,6.061384623e-17,-0.3333333333,-1.110223025e-16,-4.082155997e-17,-0.2777777778,-0.4259259259,-0.3055555556,-1.065896288e-16,134770602.4,60221404.12,-1.210719347e-08,134770602.4,-8.381903172e-09,64260146.46,33.74823609,25.67355018,-10.36008958,71.42128912,-10.36008958,27.2944636,49.14927964,49.14927964,29.2815628,0.4468437704,0.8437059023,1.785532228,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,190.7466273,197.3886161,500.5273118,529.0711848,257.6539873,281.7907049
NEX-000103,e5522100b6d5e8be05a9672f5b6d22fdb9ca75a94552921025d0473deaad66a0,e5522100b6d5e8be05a9672f5b6d22fdb9ca75a94552921025d0473deaad66a0,-45;90;45;0;-45;45;45;-45;0;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,1.161249975e-16,-0.3333333333,-1.526556659e-16,-4.082155997e-17,-0.1944444444,-0.2592592593,-0.2777777778,-1.031878322e-16,134770602.4,60221404.12,-1.583248377e-08,134770602.4,-1.210719347e-08,64260146.46,42.10679658,22.96594764,-9.418263257,68.4779337,-9.418263257,24.58686107,49.14927964,49.14927964,29.2815628,0.4468437704,1.052669914,1.711948342,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,272.4108014,280.7954466,526.417335,646.2140321,251.2126585,280.1878849
NEX-000104,5d8c7084d60806e044ebb1f609d01db0d84a303c67c5716c3f3c84e8d7822ca5,5d8c7084d60806e044ebb1f609d01db0d84a303c67c5716c3f3c84e8d7822ca5,-45;90;45;0;0;90;90;0;0;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,1.438805731e-16,0.3333333333,-9.714451465e-17,-8.164311994e-17,-0.1666666667,-0.1851851852,-0.25,-1.009199677e-16,161756149.7,33235856.8,-1.210719347e-08,161756149.7,-4.656612873e-09,37274599.14,45.19382813,21.76256874,-8.476436932,67.79765995,-8.476436932,23.38348217,70.59602611,70.59602611,16.98499888,0.2054688917,1.129845703,1.694941499,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,305.3447749,314.0792873,530.9958653,660.7093906,249.5574287,282.7018666
NEX-000105,75790ec4c35100194497e2a0ade4abb8ad114170768e45a5523d6ade2559ee2a,75790ec4c35100194497e2a0ade4abb8ad114170768e45a5523d6ade2559ee2a,-45;90;45;0;45;-45;-45;45;0;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,1.161249975e-16,-0.3333333333,-6.938893904e-17,-4.082155997e-17,-0.1944444444,-0.2592592593,-0.2222222222,-9.638423882e-17,134770602.4,60221404.12,-8.381903172e-09,134770602.4,-4.656612873e-09,64260146.46,42.10679658,22.96594764,-7.534610606,68.4779337,-7.534610606,24.58686107,49.14927964,49.14927964,29.2815628,0.4468437704,1.052669914,1.711948342,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,278.8716133,287.5553111,536.3415767,646.7131555,271.9645456,311.9955462
NEX-000106,8aa06edc998f8615cb39e2d0ec1f039debf3a7d64e639d65bad8550b3e2f8a4e,8aa06edc998f8615cb39e2d0ec1f039debf3a7d64e639d65bad8550b3e2f8a4e,-45;90;45;0;90;0;0;90;0;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,6.061384623e-17,0.3333333333,-9.714451465e-17,-8.164311994e-17,-0.2222222222,-0.1851851852,-0.25,-1.07723561e-16,161756149.7,33235856.8,-1.210719347e-08,161756149.7,-4.656612873e-09,37274599.14,41.42652283,21.76256874,-8.476436932,71.56496525,-8.476436932,23.38348217,70.59602611,70.59602611,16.98499888,0.2054688917,1.035663071,1.789124131,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,275.6267676,282.8365948,566.1937969,695.814131,246.670351,278.312188
NEX-000107,45bec85376f5ca0cdefc89efc509713334fc2e4f560f9d8d7073cceea4642345,45bec85376f5ca0cdefc89efc509713334fc2e4f560f9d8d7073cceea4642345,-45;90;45;45;-45;0;0;-45;45;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,6.061384623e-17,-0.3333333333,-1.110223025e-16,-4.082155997e-17,-0.2777777778,-0.4259259259,-0.1944444444,-9.298244216e-17,134770602.4,60221404.12,-1.210719347e-08,134770602.4,-8.381903172e-09,64260146.46,33.74823609,25.67355018,-6.59278428,71.42128912,-6.59278428,27.2944636,49.14927964,49.14927964,29.2815628,0.4468437704,0.8437059023,1.785532228,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,200.7727436,208.0425651,502.8387323,524.7215641,306.630098,353.7029166
NEX-000108,d965e5b435efc28fc394684d00af04240546129163eae9d19989e95b2e7b51ff,d965e5b435efc28fc394684d00af04240546129163eae9d19989e95b2e7b51ff,-45;90;45;45;0;-45;-45;0;45;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,45,0.1666666667,True,2,4,4,2,1.161249975e-16,-0.3333333333,-6.938893904e-17,-4.082155997e-17,-0.25,-0.3703703704,-0.1666666667,-8.958064549e-17,134770602.4,60221404.12,-8.381903172e-09,134770602.4,-4.656612873e-09,64260146.46,36.53442292,24.771016,-5.650957954,70.44017065,-5.650957954,26.39192942,49.14927964,49.14927964,29.2815628,0.4468437704,0.913360573,1.761004266,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,229.790976,237.794565,526.1459582,568.7868142,309.7389535,365.5974344
NEX-000109,54df2be7aa9a246c8a7ccfc9360f5e24848fd55ca0374b1fb4a2ff18d02387d2,54df2be7aa9a246c8a7ccfc9360f5e24848fd55ca0374b1fb4a2ff18d02387d2,-45;90;45;90;0;90;90;0;90;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-6.938893904e-17,-1.224646799e-16,-0.3425925926,-0.1851851852,-0.25,-1.224646799e-16,105435404.2,33235856.8,-1.210719347e-08,218076895.3,-1.862645149e-09,37274599.14,33.26402801,21.76256874,-8.476436932,79.72746008,-8.476436932,23.38348217,45.73587263,94.59760869,16.98499888,0.1524043011,0.8316007001,1.993186502,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,211.1853794,215.8613751,634.1554826,712.2382186,235.9596744,262.7800251
NEX-000110,60204207b6857b65c28848d311163e33ebb67fc8e5b98a5397a2af34d00f36e1,60204207b6857b65c28848d311163e33ebb67fc8e5b98a5397a2af34d00f36e1,-45;90;45;90;90;0;0;90;90;45;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-6.938893904e-17,-1.224646799e-16,-0.3981481481,-0.1851851852,-0.25,-1.292682732e-16,105435404.2,33235856.8,-1.210719347e-08,218076895.3,-1.862645149e-09,37274599.14,29.4967227,21.76256874,-8.476436932,83.49476538,-8.476436932,23.38348217,45.73587263,94.59760869,16.98499888,0.1524043011,0.7374180676,2.087369134,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,181.4511037,185.2110504,653.5223181,697.3965894,227.9795256,251.8671995
NEX-000111,c69a0c43369b864fe98fc12c091431b0325a2946aef27b5bd793b4bdfdc9c3a2,c69a0c43369b864fe98fc12c091431b0325a2946aef27b5bd793b4bdfdc9c3a2,-45;90;90;0;0;45;45;0;0;90;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,1.438805731e-16,0.3333333333,-8.326672685e-17,-8.164311994e-17,-0.3333333333,0.1481481481,-0.4166666667,-1.621523077e-16,161756149.7,33235856.8,-1.210719347e-08,161756149.7,-4.656612873e-09,37274599.14,39.30711729,16.34736368,-14.12739489,84.51478092,-14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,0.9826779322,2.112869523,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,190.411036,209.3755714,538.6203437,621.6352395,118.9521628,125.6477012
NEX-000112,7eb43e3268daadf7d78cff2acdc1ed34951555667dbd3a153ecf3ba512377c61,7eb43e3268daadf7d78cff2acdc1ed34951555667dbd3a153ecf3ba512377c61,-45;90;90;0;45;0;0;45;0;90;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,8.836942184e-17,0.3333333333,-4.163336342e-17,-8.164311994e-17,-0.3611111111,0.09259259259,-0.3888888889,-1.58750511e-16,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,36.52093046,17.24989785,-13.18556856,85.4958994,-13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,0.9130232615,2.137397485,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,190.378737,212.737455,604.8445696,756.3170606,134.7113177,142.9833361
NEX-000113,f7a23dd701f800fa73ef378618f5b3a7c584866dc6ac273a7963c1e4c3b76d25,f7a23dd701f800fa73ef378618f5b3a7c584866dc6ac273a7963c1e4c3b76d25,-45;90;90;0;45;90;90;45;0;90;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-2.775557562e-17,-1.224646799e-16,-0.3703703704,0.09259259259,-0.3888888889,-1.598844432e-16,105435404.2,33235856.8,-8.381903172e-09,218076895.3,2.793967724e-09,37274599.14,35.89304624,17.24989785,-13.18556856,86.12378361,-13.18556856,18.87081128,45.73587263,94.59760869,16.98499888,0.1524043011,0.897326156,2.15309459,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,185.7974979,207.6866777,612.2016094,769.7265073,133.5411261,141.6516426
NEX-000114,520a4798f4f7e48d7a78446699eedb36f720a5f879a6c263b8ef2e499528a681,520a4798f4f7e48d7a78446699eedb36f720a5f879a6c263b8ef2e499528a681,-45;90;90;0;90;45;45;90;0;90;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-5.551115123e-17,-1.224646799e-16,-0.3981481481,0.1481481481,-0.4166666667,-1.700898332e-16,105435404.2,33235856.8,-1.210719347e-08,218076895.3,-9.313225746e-10,37274599.14,34.91192777,16.34736368,-14.12739489,88.90997044,-14.12739489,17.9682771,45.73587263,94.59760869,16.98499888,0.1524043011,0.8727981942,2.222749261,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,160.0057675,175.6996681,584.0132281,686.7506215,111.0239318,116.841798
NEX-000115,248b8ae74684e742476a1d48623f943d59edd2355ffac0dab382c6602dc786de,248b8ae74684e742476a1d48623f943d59edd2355ffac0dab382c6602dc786de,-45;90;90;45;0;90;90;0;45;90;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-2.775557562e-17,-1.224646799e-16,-0.4259259259,-0.01851851852,-0.3333333333,-1.530808499e-16,105435404.2,33235856.8,-8.381903172e-09,218076895.3,2.793967724e-09,37274599.14,30.32067258,19.05496621,-11.30191591,88.08602056,-11.30191591,20.67587963,45.73587263,94.59760869,16.98499888,0.1524043011,0.7580168146,2.202150514,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,172.1059738,180.889665,707.6259571,867.061046,163.4059561,174.9885564
NEX-000116,2e6648604776b0cdddb8c7078a8b66399996f0d4e43f8fd081da462abce07694,2e6648604776b0cdddb8c7078a8b66399996f0d4e43f8fd081da462abce07694,-45;90;90;45;90;0;0;90;45;90;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-2.775557562e-17,-1.224646799e-16,-0.4814814815,-0.01851851852,-0.3333333333,-1.598844432e-16,105435404.2,33235856.8,-8.381903172e-09,218076895.3,2.793967724e-09,37274599.14,26.55336728,19.05496621,-11.30191591,91.85332586,-11.30191591,20.67587963,45.73587263,94.59760869,16.98499888,0.1524043011,0.663834182,2.296333147,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,142.8333521,150.4617818,745.4039593,841.7795134,151.9383674,161.8534167
NEX-000117,1f1a7a0e2d298c0f5a68fce186bf75d5dd413915efb4fa644efc0f09f3213170,1f1a7a0e2d298c0f5a68fce186bf75d5dd413915efb4fa644efc0f09f3213170,-45;90;90;90;0;45;45;0;90;90;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,3,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-5.551115123e-17,-1.224646799e-16,-0.5092592593,0.1481481481,-0.4166666667,-1.836970199e-16,105435404.2,33235856.8,-1.210719347e-08,218076895.3,-9.313225746e-10,37274599.14,27.37731716,16.34736368,-14.12739489,96.44458105,-14.12739489,17.9682771,45.73587263,94.59760869,16.98499888,0.1524043011,0.684432929,2.411114526,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,108.3377778,118.7265062,682.9762752,862.1670785,91.19248225,95.48346094
NEX-000118,1e417cf84fea7217589947b3c37c84de6a747446046fb0929bebb441145f0a4c,1e417cf84fea7217589947b3c37c84de6a747446046fb0929bebb441145f0a4c,-45;90;90;90;45;0;0;45;90;90;90;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,3,45,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-1.387778781e-17,-1.224646799e-16,-0.537037037,0.09259259259,-0.3888888889,-1.802952232e-16,105435404.2,33235856.8,-8.381903172e-09,218076895.3,2.793967724e-09,37274599.14,24.59113033,17.24989785,-13.18556856,97.42569952,-13.18556856,18.87081128,45.73587263,94.59760869,16.98499888,0.1524043011,0.6147782583,2.435642488,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,104.3090978,116.35228,774.1269231,977.594294,101.7372711,106.9130783
NEX-000119,9084a834cc04e0bd2271abaf9d3707b90ee801505204ec482e0a8db298bd3774,759c6bbe4f90fcdf9b4d5d472e71f2668f426d867f81688d3dd52996ed7ab0b6,45;-45;-45;0;45;90;90;45;0;-45;-45;45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,2,90,0.1666666667,True,2,4,4,2,7.081923622e-17,-0.3333333333,2.498001805e-16,-4.082155997e-17,0.08333333333,-0.8148148148,4.718447855e-16,-1.133932221e-18,134770602.4,60221404.12,2.048909664e-08,134770602.4,2.421438694e-08,64260146.46,51.91798132,31.99128942,1.687538997e-14,40.61606541,1.509903313e-14,33.61220284,49.14927964,49.14927964,29.2815628,0.4468437704,1.297949533,1.015401635,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,258.3294886,264.8249329,208.8829058,229.1551065,454.7788383,636.5332919
